Time(s),CH1V,CH2V
1.000000e-05,1.373333e-02,3.152267e+00
1.200000e-05,3.110533e+00,3.165067e+00
1.400000e-05,3.148133e+00,3.173600e+00
1.600000e-05,1.600000e-02,3.148000e+00
1.800000e-05,3.360000e-02,7.213333e-02
2.000000e-05,5.133333e-02,2.933333e-02
2.200000e-05,2.849733e+00,5.706667e-02
2.400000e-05,3.141467e+00,5.066667e-02
2.600000e-05,3.134800e+00,5.920000e-02
2.800000e-05,3.800000e-02,3.167200e+00
3.000000e-05,6.240000e-02,3.160800e+00
3.200000e-05,1.813333e-02,3.173600e+00
3.400000e-05,3.126000e+00,3.182133e+00
3.600000e-05,3.126000e+00,3.173600e+00
3.800000e-05,4.466667e-02,7.213333e-02
4.000000e-05,5.800000e-02,7.000000e-02
4.200000e-05,4.026667e-02,5.706667e-02
4.400000e-05,3.137067e+00,5.280000e-02
4.600000e-05,3.130400e+00,5.706667e-02
4.800000e-05,4.693333e-02,2.551600e+00
5.000000e-05,4.253333e-02,3.152267e+00
5.200000e-05,3.800000e-02,3.173600e+00
5.400000e-05,3.068533e+00,3.192800e+00
5.600000e-05,3.150267e+00,3.171467e+00
5.800000e-05,3.146667e-02,3.132933e+00
6.000000e-05,3.586667e-02,3.184267e+00
6.200000e-05,3.586667e-02,3.171467e+00
6.400000e-05,2.385467e+00,3.190667e+00
6.600000e-05,3.117200e+00,3.156533e+00
6.800000e-05,3.143733e+00,3.173600e+00
7.000000e-05,4.466667e-02,5.280000e-02
7.200000e-05,2.480000e-02,6.346667e-02
7.400000e-05,3.586667e-02,4.853334e-02
7.600000e-05,3.134800e+00,7.426666e-02
7.800000e-05,3.130400e+00,5.066667e-02
8.000000e-05,5.133333e-02,4.640000e-02
8.200000e-05,1.813333e-02,3.573333e-02
8.400000e-05,4.466667e-02,5.920000e-02
8.600000e-05,3.114933e+00,6.573334e-02
8.800000e-05,3.145867e+00,5.280000e-02
9.000000e-05,4.466667e-02,1.276000e-01
9.200000e-05,9.333333e-03,6.786667e-02
9.400000e-05,3.146667e-02,8.066667e-02
9.600000e-05,3.002267e+00,7.213333e-02
9.800000e-05,3.128267e+00,5.920000e-02
1.000000e-04,3.800000e-02,5.280000e-02
1.020000e-04,3.586667e-02,7.213333e-02
1.040000e-04,3.586667e-02,6.786667e-02
1.060000e-04,1.118933e+00,8.493333e-02
1.080000e-04,3.130400e+00,5.706667e-02
1.100000e-04,3.148133e+00,5.493334e-02
1.120000e-04,2.040000e-02,6.573334e-02
1.140000e-04,4.466667e-02,7.640000e-02
1.160000e-04,1.813333e-02,5.706667e-02
1.180000e-04,3.145867e+00,6.133333e-02
1.200000e-04,3.145867e+00,6.786667e-02
1.220000e-04,7.786667e-02,7.426666e-02
1.240000e-04,5.573333e-02,6.133333e-02
1.260000e-04,6.240000e-02,7.640000e-02
1.280000e-04,3.121600e+00,7.426666e-02
1.300000e-04,3.134800e+00,7.853334e-02
1.320000e-04,6.680000e-02,6.133333e-02
1.340000e-04,3.146667e-02,3.177867e+00
1.360000e-04,4.026667e-02,3.184267e+00
1.380000e-04,2.820933e+00,3.197067e+00
1.400000e-04,3.141467e+00,3.175733e+00
1.420000e-04,3.137067e+00,3.188533e+00
1.440000e-04,3.146667e-02,7.426666e-02
1.460000e-04,4.026667e-02,8.706667e-02
1.480000e-04,2.920000e-02,6.133333e-02
1.500000e-04,3.145867e+00,5.706667e-02
1.520000e-04,3.145867e+00,5.706667e-02
1.540000e-04,3.800000e-02,4.213334e-02
1.560000e-04,2.480000e-02,4.640000e-02
1.580000e-04,3.586667e-02,5.706667e-02
1.600000e-04,3.119333e+00,6.133333e-02
1.620000e-04,3.141467e+00,5.706667e-02
1.640000e-04,5.800000e-02,6.786667e-02
1.660000e-04,4.253333e-02,3.146667e-02
1.680000e-04,2.920000e-02,5.706667e-02
1.700000e-04,3.090667e+00,6.786667e-02
1.720000e-04,3.139333e+00,5.920000e-02
1.740000e-04,5.133333e-02,1.084000e-01
1.760000e-04,3.800000e-02,5.706667e-02
1.780000e-04,1.813333e-02,5.706667e-02
1.800000e-04,2.314800e+00,7.426666e-02
1.820000e-04,3.141467e+00,7.213333e-02
1.840000e-04,3.134800e+00,7.426666e-02
1.860000e-04,5.133333e-02,6.346667e-02
1.880000e-04,1.600000e-02,4.000000e-02
1.900000e-04,3.586667e-02,7.213333e-02
1.920000e-04,3.152533e+00,6.346667e-02
1.940000e-04,3.137067e+00,4.853334e-02
1.960000e-04,4.466667e-02,8.066667e-02
1.980000e-04,4.466667e-02,6.573334e-02
2.000000e-04,2.920000e-02,6.573334e-02
2.020000e-04,3.106133e+00,7.426666e-02
2.040000e-04,3.141467e+00,8.066667e-02
2.060000e-04,5.133333e-02,7.000000e-02
2.080000e-04,4.253333e-02,7.213333e-02
2.100000e-04,1.813333e-02,7.426666e-02
2.120000e-04,2.997867e+00,7.000000e-02
2.140000e-04,3.126000e+00,6.133333e-02
2.160000e-04,1.840000e-01,6.573334e-02
2.180000e-04,3.800000e-02,6.133333e-02
2.200000e-04,2.040000e-02,6.133333e-02
2.220000e-04,9.576000e-01,6.133333e-02
2.240000e-04,3.143733e+00,5.920000e-02
2.260000e-04,3.148133e+00,6.346667e-02
2.280000e-04,4.253333e-02,3.150133e+00
2.300000e-04,2.253333e-02,3.182133e+00
2.320000e-04,2.920000e-02,3.180000e+00
2.340000e-04,3.137067e+00,3.177867e+00
2.360000e-04,3.128267e+00,3.171467e+00
2.380000e-04,4.906667e-02,7.213333e-02
2.400000e-04,4.693333e-02,7.853334e-02
2.420000e-04,5.133333e-02,7.000000e-02
2.440000e-04,3.103867e+00,6.786667e-02
2.460000e-04,3.145867e+00,4.213334e-02
2.480000e-04,6.453333e-02,5.493334e-02
2.500000e-04,4.026667e-02,6.346667e-02
2.520000e-04,5.360000e-02,5.493334e-02
2.540000e-04,2.781200e+00,5.280000e-02
2.560000e-04,3.156933e+00,6.133333e-02
2.580000e-04,3.141467e+00,7.213333e-02
2.600000e-04,4.466667e-02,3.180000e+00
2.620000e-04,2.706667e-02,3.160800e+00
2.640000e-04,3.146667e-02,3.192800e+00
2.660000e-04,3.139333e+00,3.167200e+00
2.680000e-04,3.152533e+00,3.194933e+00
2.700000e-04,2.040000e-02,7.213333e-02
2.720000e-04,4.026667e-02,8.280000e-02
2.740000e-04,2.480000e-02,4.853334e-02
2.760000e-04,3.130400e+00,1.041333e-01
2.780000e-04,3.137067e+00,5.066667e-02
2.800000e-04,3.800000e-02,5.706667e-02
2.820000e-04,3.360000e-02,5.706667e-02
2.840000e-04,5.800000e-02,5.066667e-02
2.860000e-04,3.055333e+00,7.000000e-02
2.880000e-04,3.132667e+00,5.280000e-02
2.900000e-04,3.148133e+00,6.133333e-02
2.920000e-04,3.152533e+00,3.167200e+00
2.940000e-04,3.139333e+00,3.173600e+00
2.960000e-04,3.134800e+00,3.182133e+00
2.980000e-04,3.130400e+00,5.493334e-02
3.000000e-04,3.150267e+00,6.133333e-02
3.020000e-04,3.146667e-02,2.525867e+00
3.040000e-04,2.480000e-02,3.162933e+00
3.060000e-04,2.920000e-02,3.175733e+00
3.080000e-04,3.075200e+00,3.177867e+00
3.100000e-04,3.150267e+00,3.182133e+00
3.120000e-04,2.480000e-02,3.130800e+00
3.140000e-04,5.133333e-02,3.184267e+00
3.160000e-04,4.253333e-02,3.165067e+00
3.180000e-04,2.328000e+00,3.173600e+00
3.200000e-04,3.152533e+00,3.156533e+00
3.220000e-04,3.141467e+00,3.173600e+00
3.240000e-04,3.146667e-02,6.573334e-02
3.260000e-04,1.813333e-02,5.493334e-02
3.280000e-04,1.373333e-02,6.346667e-02
3.300000e-04,3.095067e+00,6.573334e-02
3.320000e-04,3.143733e+00,6.346667e-02
3.340000e-04,3.800000e-02,3.045333e+00
3.360000e-04,6.013333e-02,3.148000e+00
3.380000e-04,4.026667e-02,3.171467e+00
3.400000e-04,3.123867e+00,3.160800e+00
3.420000e-04,3.130400e+00,3.173600e+00
3.440000e-04,3.800000e-02,1.318667e-01
3.460000e-04,2.480000e-02,6.786667e-02
3.480000e-04,3.586667e-02,6.133333e-02
3.500000e-04,2.997867e+00,5.280000e-02
3.520000e-04,3.163600e+00,7.000000e-02
3.540000e-04,1.044000e-01,7.426666e-02
3.560000e-04,4.693333e-02,3.152267e+00
3.580000e-04,-3.706667e-02,3.177867e+00
3.600000e-04,1.063733e+00,3.165067e+00
3.620000e-04,3.130400e+00,3.171467e+00
3.640000e-04,3.148133e+00,3.182133e+00
3.660000e-04,2.040000e-02,3.180000e+00
3.680000e-04,4.026667e-02,3.162933e+00
3.700000e-04,5.360000e-02,3.177867e+00
3.720000e-04,3.137067e+00,3.184267e+00
3.740000e-04,3.152533e+00,3.165067e+00
3.760000e-04,5.573333e-02,4.426667e-02
3.780000e-04,7.066667e-03,4.213334e-02
3.800000e-04,4.466667e-02,5.920000e-02
3.820000e-04,3.106133e+00,4.426667e-02
3.840000e-04,3.148133e+00,4.640000e-02
3.860000e-04,5.133333e-02,3.146667e-02
3.880000e-04,3.800000e-02,6.133333e-02
3.900000e-04,3.146667e-02,5.066667e-02
3.920000e-04,2.798933e+00,4.640000e-02
3.940000e-04,3.143733e+00,5.280000e-02
3.960000e-04,3.145867e+00,6.346667e-02
3.980000e-04,3.800000e-02,6.573334e-02
4.000000e-04,1.160000e-02,6.573334e-02
4.020000e-04,5.133333e-02,8.493333e-02
4.040000e-04,3.128267e+00,6.346667e-02
4.060000e-04,3.145867e+00,7.213333e-02
4.080000e-04,3.586667e-02,6.133333e-02
4.100000e-04,4.693333e-02,5.493334e-02
4.120000e-04,2.480000e-02,5.706667e-02
4.140000e-04,3.134800e+00,5.280000e-02
4.160000e-04,3.134800e+00,8.920000e-02
4.180000e-04,4.026667e-02,5.493334e-02
4.200000e-04,2.480000e-02,5.493334e-02
4.220000e-04,2.706667e-02,4.853334e-02
4.240000e-04,3.075200e+00,7.000000e-02
4.260000e-04,3.128267e+00,6.786667e-02
4.280000e-04,4.253333e-02,-2.528000e-01
4.300000e-04,2.040000e-02,3.167200e+00
4.320000e-04,3.360000e-02,3.177867e+00
4.340000e-04,2.252933e+00,3.177867e+00
4.360000e-04,3.137067e+00,3.167200e+00
4.380000e-04,3.130400e+00,3.165067e+00
4.400000e-04,3.146667e-02,9.346667e-02
4.420000e-04,3.146667e-02,5.280000e-02
4.440000e-04,2.253333e-02,5.280000e-02
4.460000e-04,3.152533e+00,5.066667e-02
4.480000e-04,3.148133e+00,7.213333e-02
4.500000e-04,2.480000e-02,5.066667e-02
4.520000e-04,3.586667e-02,5.493334e-02
4.540000e-04,1.373333e-02,6.573334e-02
4.560000e-04,3.123867e+00,6.573334e-02
4.580000e-04,3.137067e+00,7.426666e-02
4.600000e-04,3.586667e-02,5.706667e-02
4.620000e-04,6.240000e-02,7.000000e-02
4.640000e-04,5.573333e-02,6.786667e-02
4.660000e-04,2.993333e+00,5.493334e-02
4.680000e-04,3.143733e+00,3.786667e-02
4.700000e-04,7.560000e-02,5.706667e-02
4.720000e-04,2.706667e-02,6.133333e-02
4.740000e-04,3.360000e-02,6.573334e-02
4.760000e-04,8.138667e-01,6.786667e-02
4.780000e-04,3.139333e+00,4.853334e-02
4.800000e-04,3.152533e+00,6.346667e-02
4.820000e-04,2.706667e-02,6.786667e-02
4.840000e-04,2.040000e-02,6.786667e-02
4.860000e-04,2.920000e-02,7.426666e-02
4.880000e-04,3.119333e+00,6.786667e-02
4.900000e-04,3.143733e+00,4.853334e-02
4.920000e-04,4.026667e-02,7.853334e-02
4.940000e-04,-1.493333e-02,7.853334e-02
4.960000e-04,4.026667e-02,7.000000e-02
4.980000e-04,3.106133e+00,7.213333e-02
5.000000e-04,3.143733e+00,5.280000e-02
5.020000e-04,6.240000e-02,8.920000e-02
5.040000e-04,3.146667e-02,3.162933e+00
5.060000e-04,2.920000e-02,3.177867e+00
5.080000e-04,2.734800e+00,3.186400e+00
5.100000e-04,3.139333e+00,3.188533e+00
5.120000e-04,3.148133e+00,3.186400e+00
5.140000e-04,5.360000e-02,7.426666e-02
5.160000e-04,4.026667e-02,7.000000e-02
5.180000e-04,3.586667e-02,6.346667e-02
5.200000e-04,3.132667e+00,4.213334e-02
5.220000e-04,3.145867e+00,7.640000e-02
5.240000e-04,3.360000e-02,3.100933e+00
5.260000e-04,2.040000e-02,3.173600e+00
5.280000e-04,2.920000e-02,3.167200e+00
5.300000e-04,3.134800e+00,3.167200e+00
5.320000e-04,3.139333e+00,3.162933e+00
5.340000e-04,3.586667e-02,4.640000e-02
5.360000e-04,3.146667e-02,6.133333e-02
5.380000e-04,4.253333e-02,4.853334e-02
5.400000e-04,3.070800e+00,6.133333e-02
5.420000e-04,3.126000e+00,5.280000e-02
5.440000e-04,9.333333e-02,-1.074667e-01
5.460000e-04,3.586667e-02,3.158667e+00
5.480000e-04,4.253333e-02,3.154400e+00
5.500000e-04,2.140133e+00,3.173600e+00
5.520000e-04,3.134800e+00,3.169333e+00
5.540000e-04,3.123867e+00,3.173600e+00
5.560000e-04,3.586667e-02,8.066667e-02
5.580000e-04,2.480000e-02,5.706667e-02
5.600000e-04,3.586667e-02,4.426667e-02
5.620000e-04,3.141467e+00,5.066667e-02
5.640000e-04,3.148133e+00,5.280000e-02
5.660000e-04,2.253333e-02,3.011200e+00
5.680000e-04,5.573333e-02,3.165067e+00
5.700000e-04,4.466667e-02,3.156533e+00
5.720000e-04,3.123867e+00,3.175733e+00
5.740000e-04,3.141467e+00,3.169333e+00
5.760000e-04,4.026667e-02,5.280000e-02
5.780000e-04,2.480000e-02,4.640000e-02
5.800000e-04,3.800000e-02,6.786667e-02
5.820000e-04,2.969067e+00,5.280000e-02
5.840000e-04,3.130400e+00,4.640000e-02
5.860000e-04,-3.686667e-01,6.786667e-02
5.880000e-04,4.026667e-02,5.706667e-02
5.900000e-04,4.253333e-02,3.573333e-02
5.920000e-04,5.398667e-01,6.346667e-02
5.940000e-04,3.161333e+00,3.146667e-02
5.960000e-04,3.134800e+00,5.280000e-02
5.980000e-04,3.159200e+00,3.128667e+00
6.000000e-04,3.152533e+00,3.169333e+00
6.020000e-04,3.141467e+00,3.165067e+00
6.040000e-04,3.143733e+00,8.920000e-02
6.060000e-04,3.145867e+00,5.706667e-02
6.080000e-04,1.353333e-01,2.293333e-02
6.100000e-04,4.253333e-02,3.162933e+00
6.120000e-04,2.040000e-02,3.167200e+00
6.140000e-04,8.713334e-01,3.180000e+00
6.160000e-04,3.134800e+00,3.182133e+00
6.180000e-04,3.139333e+00,3.182133e+00
6.200000e-04,3.586667e-02,3.177867e+00
6.220000e-04,2.706667e-02,3.175733e+00
6.240000e-04,3.800000e-02,3.154400e+00
6.260000e-04,3.130400e+00,3.165067e+00
6.280000e-04,3.126000e+00,3.182133e+00
6.300000e-04,2.920000e-02,5.066667e-02
6.320000e-04,4.693333e-02,5.493334e-02
6.340000e-04,2.706667e-02,6.133333e-02
6.360000e-04,3.090667e+00,5.280000e-02
6.380000e-04,3.134800e+00,5.280000e-02
6.400000e-04,3.586667e-02,8.920000e-02
6.420000e-04,3.146667e-02,3.158667e+00
6.440000e-04,5.800000e-02,3.167200e+00
6.460000e-04,2.781200e+00,3.188533e+00
6.480000e-04,3.132667e+00,3.175733e+00
6.500000e-04,3.143733e+00,3.169333e+00
6.520000e-04,4.906667e-02,7.640000e-02
6.540000e-04,2.706667e-02,4.640000e-02
6.560000e-04,3.800000e-02,7.000000e-02
6.580000e-04,3.143733e+00,4.213334e-02
6.600000e-04,3.154800e+00,6.346667e-02
6.620000e-04,4.693333e-02,3.096667e+00
6.640000e-04,3.586667e-02,3.169333e+00
6.660000e-04,2.040000e-02,3.167200e+00
6.680000e-04,3.139333e+00,3.190667e+00
6.700000e-04,3.170267e+00,3.177867e+00
6.720000e-04,5.800000e-02,3.177867e+00
6.740000e-04,2.040000e-02,3.177867e+00
6.760000e-04,1.813333e-02,3.160800e+00
6.780000e-04,3.057467e+00,3.199200e+00
6.800000e-04,3.132667e+00,3.162933e+00
6.820000e-04,4.466667e-02,3.090267e+00
6.840000e-04,1.373333e-02,1.020000e-01
6.860000e-04,3.800000e-02,4.640000e-02
6.880000e-04,2.184400e+00,4.213334e-02
6.900000e-04,3.134800e+00,5.066667e-02
6.920000e-04,3.130400e+00,4.640000e-02
6.940000e-04,4.253333e-02,5.706667e-02
6.960000e-04,1.600000e-02,2.933333e-02
6.980000e-04,4.253333e-02,4.213334e-02
7.000000e-04,3.134800e+00,5.066667e-02
7.020000e-04,3.137067e+00,5.493334e-02
7.040000e-04,3.586667e-02,5.280000e-02
7.060000e-04,3.146667e-02,7.426666e-02
7.080000e-04,1.813333e-02,4.213334e-02
7.100000e-04,3.090667e+00,7.853334e-02
7.120000e-04,3.150267e+00,3.786667e-02
7.140000e-04,4.253333e-02,5.920000e-02
7.160000e-04,2.706667e-02,6.786667e-02
7.180000e-04,4.026667e-02,6.346667e-02
7.200000e-04,2.721467e+00,4.853334e-02
7.220000e-04,3.137067e+00,5.493334e-02
7.240000e-04,3.139333e+00,6.346667e-02
7.260000e-04,4.253333e-02,6.133333e-02
7.280000e-04,3.800000e-02,6.786667e-02
7.300000e-04,3.360000e-02,7.426666e-02
7.320000e-04,3.114933e+00,5.920000e-02
7.340000e-04,3.145867e+00,5.920000e-02
7.360000e-04,3.586667e-02,3.103067e+00
7.380000e-04,-3.493333e-02,3.173600e+00
7.400000e-04,3.586667e-02,3.182133e+00
7.420000e-04,3.134800e+00,3.177867e+00
7.440000e-04,3.126000e+00,3.192800e+00
7.460000e-04,9.333333e-03,7.640000e-02
7.480000e-04,2.480000e-02,5.706667e-02
7.500000e-04,4.693333e-02,8.066667e-02
7.520000e-04,3.059733e+00,7.000000e-02
7.540000e-04,3.139333e+00,7.426666e-02
7.560000e-04,6.906667e-02,6.236000e-01
7.580000e-04,4.026667e-02,4.640000e-02
7.600000e-04,1.373333e-02,4.426667e-02
7.620000e-04,2.034133e+00,6.573334e-02
7.640000e-04,3.141467e+00,6.346667e-02
7.660000e-04,3.134800e+00,7.640000e-02
7.680000e-04,5.800000e-02,7.640000e-02
7.700000e-04,2.253333e-02,5.920000e-02
7.720000e-04,1.600000e-02,6.133333e-02
7.740000e-04,3.121600e+00,7.000000e-02
7.760000e-04,3.152533e+00,8.493333e-02
7.780000e-04,5.360000e-02,3.021867e+00
7.800000e-04,1.160000e-02,3.169333e+00
7.820000e-04,2.480000e-02,3.190667e+00
7.840000e-04,3.114933e+00,3.199200e+00
7.860000e-04,3.137067e+00,3.184267e+00
7.880000e-04,1.600000e-02,6.346667e-02
7.900000e-04,4.026667e-02,6.133333e-02
7.920000e-04,-2.160000e-02,6.786667e-02
7.940000e-04,2.953600e+00,6.573334e-02
7.960000e-04,3.121600e+00,5.706667e-02
7.980000e-04,8.000000e-02,2.720000e-02
8.000000e-04,2.920000e-02,5.066667e-02
8.020000e-04,1.600000e-02,4.213334e-02
8.040000e-04,2.304000e-01,5.280000e-02
8.060000e-04,3.123867e+00,6.133333e-02
8.080000e-04,3.137067e+00,6.133333e-02
8.100000e-04,5.133333e-02,3.130800e+00
8.120000e-04,1.813333e-02,3.165067e+00
8.140000e-04,3.146667e-02,3.180000e+00
8.160000e-04,3.126000e+00,3.184267e+00
8.180000e-04,3.152533e+00,3.192800e+00
8.200000e-04,5.360000e-02,8.706667e-02
8.220000e-04,2.920000e-02,7.000000e-02
8.240000e-04,4.026667e-02,6.346667e-02
8.260000e-04,3.101733e+00,5.280000e-02
8.280000e-04,3.126000e+00,3.360000e-02
8.300000e-04,3.146667e-02,2.293333e-02
8.320000e-04,3.360000e-02,3.173600e+00
8.340000e-04,4.026667e-02,3.173600e+00
8.360000e-04,2.688400e+00,3.214267e+00
8.380000e-04,3.134800e+00,3.184267e+00
8.400000e-04,3.137067e+00,3.169333e+00
8.420000e-04,3.586667e-02,3.169333e+00
8.440000e-04,2.253333e-02,3.162933e+00
8.460000e-04,4.026667e-02,3.160800e+00
8.480000e-04,3.137067e+00,3.177867e+00
